"","r","scale","domain","alpha","depth","model"
"21882",0.680173163458206,"liked_loved","game",4.5,1,"4"
"21883",0.469632058060187,"liked_loved","game",4.5,2,"4"
"21884",0.444314675598495,"liked_loved","game",4.5,3,"4"
"21885",0.444312815700422,"liked_loved","game",4.5,4,"4"
"21886",0.780258228321609,"liked_loved","game",4.6,0,"4"
"21887",0.678034807224327,"liked_loved","game",4.6,1,"4"
"21888",0.46699889963175,"liked_loved","game",4.6,2,"4"
"21889",0.444313657658278,"liked_loved","game",4.6,3,"4"
"21890",0.444312815700422,"liked_loved","game",4.6,4,"4"
"21891",0.780258228321609,"liked_loved","game",4.7,0,"4"
"21892",0.675867505555531,"liked_loved","game",4.7,1,"4"
"21893",0.464584003069542,"liked_loved","game",4.7,2,"4"
"21894",0.444313183736981,"liked_loved","game",4.7,3,"4"
"21895",0.444312815700422,"liked_loved","game",4.7,4,"4"
"21896",0.780258228321609,"liked_loved","game",4.8,0,"4"
"21897",0.673673270403298,"liked_loved","game",4.8,1,"4"
"21898",0.462376032480372,"liked_loved","game",4.8,2,"4"
"21899",0.444312970891567,"liked_loved","game",4.8,3,"4"
"21900",0.444312815700422,"liked_loved","game",4.8,4,"4"
"21901",0.780258228321609,"liked_loved","game",4.9,0,"4"
"21902",0.671454115918237,"liked_loved","game",4.9,1,"4"
"21903",0.460363482688705,"liked_loved","game",4.9,2,"4"
"21904",0.444312878765586,"liked_loved","game",4.9,3,"4"
"21905",0.444312815700422,"liked_loved","game",4.9,4,"4"
"21906",0.780258228321609,"liked_loved","game",5,0,"4"
"21907",0.66921204704603,"liked_loved","game",5,1,"4"
"21908",0.458534772919729,"liked_loved","game",5,2,"4"
"21909",0.444312840373632,"liked_loved","game",5,3,"4"
"21910",0.444312815700422,"liked_loved","game",5,4,"4"
"21911",0.780258228321609,"liked_loved","game",5.1,0,"4"
"21912",0.666949049919325,"liked_loved","game",5.1,1,"4"
"21913",0.456878336841213,"liked_loved","game",5.1,2,"4"
"21914",0.444312824984487,"liked_loved","game",5.1,3,"4"
"21915",0.444312815700422,"liked_loved","game",5.1,4,"4"
"21916",0.780258228321609,"liked_loved","game",5.2,0,"4"
"21917",0.664667083803635,"liked_loved","game",5.2,1,"4"
"21918",0.455382707643791,"liked_loved","game",5.2,2,"4"
"21919",0.444312819056918,"liked_loved","game",5.2,3,"4"
"21920",0.444312815700422,"liked_loved","game",5.2,4,"4"
"21921",0.780258228321609,"liked_loved","game",5.3,0,"4"
"21922",0.662368074388602,"liked_loved","game",5.3,1,"4"
"21923",0.454036597018371,"liked_loved","game",5.3,2,"4"
"21924",0.444312816865152,"liked_loved","game",5.3,3,"4"
"21925",0.444312815700422,"liked_loved","game",5.3,4,"4"
"21926",0.780258228321609,"liked_loved","game",5.4,0,"4"
"21927",0.660053908244525,"liked_loved","game",5.4,1,"4"
"21928",0.452828967096963,"liked_loved","game",5.4,2,"4"
"21929",0.444312816087953,"liked_loved","game",5.4,3,"4"
"21930",0.444312815700422,"liked_loved","game",5.4,4,"4"
"21931",0.780258228321609,"liked_loved","game",5.5,0,"4"
"21932",0.657726428288428,"liked_loved","game",5.5,1,"4"
"21933",0.451749094644624,"liked_loved","game",5.5,2,"4"
"21934",0.444312815823926,"liked_loved","game",5.5,3,"4"
"21935",0.444312815700422,"liked_loved","game",5.5,4,"4"
"21936",0.780258228321609,"liked_loved","game",5.6,0,"4"
"21937",0.655387430124867,"liked_loved","game",5.6,1,"4"
"21938",0.450786627013606,"liked_loved","game",5.6,2,"4"
"21939",0.444312815738083,"liked_loved","game",5.6,3,"4"
"21940",0.444312815700422,"liked_loved","game",5.6,4,"4"
"21941",0.780258228321609,"liked_loved","game",5.7,0,"4"
"21942",0.653038659144553,"liked_loved","game",5.7,1,"4"
"21943",0.449931629587368,"liked_loved","game",5.7,2,"4"
"21944",0.444312815711399,"liked_loved","game",5.7,3,"4"
"21945",0.444312815700422,"liked_loved","game",5.7,4,"4"
"21946",0.780258228321609,"liked_loved","game",5.8,0,"4"
"21947",0.650681808279207,"liked_loved","game",5.8,1,"4"
"21948",0.449174624644913,"liked_loved","game",5.8,2,"4"
"21949",0.444312815703477,"liked_loved","game",5.8,3,"4"
"21950",0.444312815700422,"liked_loved","game",5.8,4,"4"
"21951",0.780258228321609,"liked_loved","game",5.9,0,"4"
"21952",0.648318516324263,"liked_loved","game",5.9,1,"4"
"21953",0.448506621760026,"liked_loved","game",5.9,2,"4"
"21954",0.444312815701233,"liked_loved","game",5.9,3,"4"
"21955",0.444312815700422,"liked_loved","game",5.9,4,"4"
"21956",0.780258228321609,"liked_loved","game",6,0,"4"
"21957",0.645950366752375,"liked_loved","game",6,1,"4"
"21958",0.447919140011998,"liked_loved","game",6,2,"4"
"21959",0.444312815700627,"liked_loved","game",6,3,"4"
"21960",0.444312815700422,"liked_loved","game",6,4,"4"
"21961",0.731849185366159,"good_excellent","game",0,0,"4"
"21962",0.554903126489772,"good_excellent","game",0,1,"4"
"21963",0.554903126489772,"good_excellent","game",0,2,"4"
"21964",0.554903126489772,"good_excellent","game",0,3,"4"
"21965",0.554903126489772,"good_excellent","game",0,4,"4"
"21966",0.731849185366159,"good_excellent","game",0.1,0,"4"
"21967",0.657582507779137,"good_excellent","game",0.1,1,"4"
"21968",0.569340483382123,"good_excellent","game",0.1,2,"4"
"21969",0.556757084932752,"good_excellent","game",0.1,3,"4"
"21970",0.555467778738746,"good_excellent","game",0.1,4,"4"
"21971",0.731849185366159,"good_excellent","game",0.2,0,"4"
"21972",0.693395370263997,"good_excellent","game",0.2,1,"4"
"21973",0.605110564998639,"good_excellent","game",0.2,2,"4"
"21974",0.566533224835017,"good_excellent","game",0.2,3,"4"
"21975",0.557891182763174,"good_excellent","game",0.2,4,"4"
"21976",0.731849185366159,"good_excellent","game",0.3,0,"4"
"21977",0.702725801864991,"good_excellent","game",0.3,1,"4"
"21978",0.64721800344298,"good_excellent","game",0.3,2,"4"
"21979",0.589442575955915,"good_excellent","game",0.3,3,"4"
"21980",0.566544372155725,"good_excellent","game",0.3,4,"4"
"21981",0.731849185366159,"good_excellent","game",0.4,0,"4"
"21982",0.7030030874239,"good_excellent","game",0.4,1,"4"
"21983",0.680734357860954,"good_excellent","game",0.4,2,"4"
"21984",0.6247536066959,"good_excellent","game",0.4,3,"4"
"21985",0.586854289001287,"good_excellent","game",0.4,4,"4"
"21986",0.731849185366159,"good_excellent","game",0.5,0,"4"
"21987",0.700276305096702,"good_excellent","game",0.5,1,"4"
"21988",0.699421096822414,"good_excellent","game",0.5,2,"4"
"21989",0.663482234040461,"good_excellent","game",0.5,3,"4"
"21990",0.621300763483171,"good_excellent","game",0.5,4,"4"
"21991",0.731849185366159,"good_excellent","game",0.6,0,"4"
"21992",0.696654840958277,"good_excellent","game",0.6,1,"4"
"21993",0.705409115108894,"good_excellent","game",0.6,2,"4"
"21994",0.692872100359142,"good_excellent","game",0.6,3,"4"
"21995",0.663134399073589,"good_excellent","game",0.6,4,"4"
"21996",0.731849185366159,"good_excellent","game",0.7,0,"4"
"21997",0.692950636491429,"good_excellent","game",0.7,1,"4"
"21998",0.702830334745208,"good_excellent","game",0.7,2,"4"
"21999",0.706640932455018,"good_excellent","game",0.7,3,"4"
"22000",0.696204242462167,"good_excellent","game",0.7,4,"4"
"22001",0.731849185366159,"good_excellent","game",0.8,0,"4"
"22002",0.68951087676437,"good_excellent","game",0.8,1,"4"
"22003",0.694569822470793,"good_excellent","game",0.8,2,"4"
"22004",0.706320080777044,"good_excellent","game",0.8,3,"4"
"22005",0.709747028432554,"good_excellent","game",0.8,4,"4"
"22006",0.731849185366159,"good_excellent","game",0.9,0,"4"
"22007",0.686482195672415,"good_excellent","game",0.9,1,"4"
"22008",0.682712165057967,"good_excellent","game",0.9,2,"4"
"22009",0.694387644518589,"good_excellent","game",0.9,3,"4"
"22010",0.704208912654147,"good_excellent","game",0.9,4,"4"
"22011",0.731849185366159,"good_excellent","game",1,0,"4"
"22012",0.683907384368171,"good_excellent","game",1,1,"4"
"22013",0.669257562396141,"good_excellent","game",1,2,"4"
"22014",0.673503614668343,"good_excellent","game",1,3,"4"
"22015",0.681295793447871,"good_excellent","game",1,4,"4"
"22016",0.731849185366159,"good_excellent","game",1.1,0,"4"
"22017",0.681771706460232,"good_excellent","game",1.1,1,"4"
"22018",0.655914058827499,"good_excellent","game",1.1,2,"4"
"22019",0.648691211477966,"good_excellent","game",1.1,3,"4"
"22020",0.647382361293542,"good_excellent","game",1.1,4,"4"
"22021",0.731849185366159,"good_excellent","game",1.2,0,"4"
"22022",0.680030310240919,"good_excellent","game",1.2,1,"4"
"22023",0.643701115932623,"good_excellent","game",1.2,2,"4"
"22024",0.625062773957362,"good_excellent","game",1.2,3,"4"
"22025",0.613771949388206,"good_excellent","game",1.2,4,"4"
"22026",0.731849185366159,"good_excellent","game",1.3,0,"4"
"22027",0.678625397777385,"good_excellent","game",1.3,1,"4"
"22028",0.63293246848999,"good_excellent","game",1.3,2,"4"
"22029",0.604885099709251,"good_excellent","game",1.3,3,"4"
"22030",0.586339899832882,"good_excellent","game",1.3,4,"4"
"22031",0.731849185366159,"good_excellent","game",1.4,0,"4"
"22032",0.677496561304212,"good_excellent","game",1.4,1,"4"
"22033",0.623469507772263,"good_excellent","game",1.4,2,"4"
"22034",0.587782997562215,"good_excellent","game",1.4,3,"4"
"22035",0.563430693014354,"good_excellent","game",1.4,4,"4"
"22036",0.731849185366159,"good_excellent","game",1.5,0,"4"
"22037",0.676586490698531,"good_excellent","game",1.5,1,"4"
"22038",0.614986396434279,"good_excellent","game",1.5,2,"4"
"22039",0.572417741973168,"good_excellent","game",1.5,3,"4"
"22040",0.541668921730116,"good_excellent","game",1.5,4,"4"
"22041",0.731849185366159,"good_excellent","game",1.6,0,"4"
"22042",0.6758437126522,"good_excellent","game",1.6,1,"4"
"22043",0.607139965818588,"good_excellent","game",1.6,2,"4"
"22044",0.557679266188996,"good_excellent","game",1.6,3,"4"
"22045",0.519633940835753,"good_excellent","game",1.6,4,"4"
"22046",0.731849185366159,"good_excellent","game",1.7,0,"4"
"22047",0.675223555377333,"good_excellent","game",1.7,1,"4"
"22048",0.59964971219451,"good_excellent","game",1.7,2,"4"
"22049",0.543040528319705,"good_excellent","game",1.7,3,"4"
"22050",0.497715557231988,"good_excellent","game",1.7,4,"4"
"22051",0.731849185366159,"good_excellent","game",1.8,0,"4"
"22052",0.674688132222973,"good_excellent","game",1.8,1,"4"
"22053",0.592320641620667,"good_excellent","game",1.8,2,"4"
"22054",0.528440300444846,"good_excellent","game",1.8,3,"4"
"22055",0.477059688515735,"good_excellent","game",1.8,4,"4"
"22056",0.731849185366159,"good_excellent","game",1.9,0,"4"
"22057",0.674205835633698,"good_excellent","game",1.9,1,"4"
"22058",0.585036709228383,"good_excellent","game",1.9,2,"4"
"22059",0.514064126460355,"good_excellent","game",1.9,3,"4"
"22060",0.45887860502416,"good_excellent","game",1.9,4,"4"
"22061",0.731849185366159,"good_excellent","game",2,0,"4"
"22062",0.673750627811533,"good_excellent","game",2,1,"4"
"22063",0.577742903930903,"good_excellent","game",2,2,"4"
"22064",0.500184644864238,"good_excellent","game",2,3,"4"
"22065",0.444051600245381,"good_excellent","game",2,4,"4"
"22066",0.731849185366159,"good_excellent","game",2.1,0,"4"
"22067",0.673301285225283,"good_excellent","game",2.1,1,"4"
"22068",0.570425986900879,"good_excellent","game",2.1,2,"4"
"22069",0.487075373636573,"good_excellent","game",2.1,3,"4"
"22070",0.432915439321668,"good_excellent","game",2.1,4,"4"
"22071",0.731849185366159,"good_excellent","game",2.2,0,"4"
"22072",0.672840677061499,"good_excellent","game",2.2,1,"4"
"22073",0.563098354296987,"good_excellent","game",2.2,2,"4"
"22074",0.474969280373654,"good_excellent","game",2.2,3,"4"
"22075",0.425249165978842,"good_excellent","game",2.2,4,"4"
"22076",0.731849185366159,"good_excellent","game",2.3,0,"4"
"22077",0.672355113767376,"good_excellent","game",2.3,1,"4"
"22078",0.555786235758933,"good_excellent","game",2.3,2,"4"
"22079",0.464039809549415,"good_excellent","game",2.3,3,"4"
"22080",0.420430513785938,"good_excellent","game",2.3,4,"4"
"22081",0.731849185366159,"good_excellent","game",2.4,0,"4"
"22082",0.671833777816758,"good_excellent","game",2.4,1,"4"
"22083",0.548521854792894,"good_excellent","game",2.4,2,"4"
"22084",0.454393835744415,"good_excellent","game",2.4,3,"4"
"22085",0.417674448996631,"good_excellent","game",2.4,4,"4"
"22086",0.731849185366159,"good_excellent","game",2.5,0,"4"
"22087",0.671268236365004,"good_excellent","game",2.5,1,"4"
"22088",0.541338622262704,"good_excellent","game",2.5,2,"4"
"22089",0.446072120757271,"good_excellent","game",2.5,3,"4"
"22090",0.416245018717807,"good_excellent","game",2.5,4,"4"
"22091",0.731849185366159,"good_excellent","game",2.6,0,"4"
"22092",0.670652029500836,"good_excellent","game",2.6,1,"4"
"22093",0.534268412469434,"good_excellent","game",2.6,2,"4"
"22094",0.439055138785606,"good_excellent","game",2.6,3,"4"
"22095",0.415575440639913,"good_excellent","game",2.6,4,"4"
"22096",0.731849185366159,"good_excellent","game",2.7,0,"4"
"22097",0.669980325411031,"good_excellent","game",2.7,1,"4"
"22098",0.527340162723112,"good_excellent","game",2.7,2,"4"
"22099",0.433272828900387,"good_excellent","game",2.7,3,"4"
"22100",0.415293509786651,"good_excellent","game",2.7,4,"4"
"22101",0.731849185366159,"good_excellent","game",2.8,0,"4"
"22102",0.669249633268183,"good_excellent","game",2.8,1,"4"
"22103",0.520579266514065,"good_excellent","game",2.8,2,"4"
"22104",0.428616887136173,"good_excellent","game",2.8,3,"4"
"22105",0.415187385485498,"good_excellent","game",2.8,4,"4"
"22106",0.731849185366159,"good_excellent","game",2.9,0,"4"
"22107",0.668457565090734,"good_excellent","game",2.9,1,"4"
"22108",0.514007421115608,"good_excellent","game",2.9,2,"4"
"22109",0.424954103130527,"good_excellent","game",2.9,3,"4"
"22110",0.415151888798009,"good_excellent","game",2.9,4,"4"
"22111",0.731849185366159,"good_excellent","game",3,0,"4"
"22112",0.667602638687443,"good_excellent","game",3,1,"4"
"22113",0.507642724118315,"good_excellent","game",3,2,"4"
"22114",0.422139269472516,"good_excellent","game",3,3,"4"
"22115",0.415141407063134,"good_excellent","game",3,4,"4"
"22116",0.731849185366159,"good_excellent","game",3.1,0,"4"
"22117",0.666684114804126,"good_excellent","game",3.1,1,"4"
"22118",0.501499897883553,"good_excellent","game",3.1,2,"4"
"22119",0.420026443026512,"good_excellent","game",3.1,3,"4"
"22120",0.415138693324727,"good_excellent","game",3.1,4,"4"
"22121",0.731849185366159,"good_excellent","game",3.2,0,"4"
"22122",0.665701862592212,"good_excellent","game",3.2,1,"4"
"22123",0.495590571297451,"good_excellent","game",3.2,2,"4"
"22124",0.418477760857842,"good_excellent","game",3.2,3,"4"
"22125",0.415138081710515,"good_excellent","game",3.2,4,"4"
"22126",0.731849185366159,"good_excellent","game",3.3,0,"4"
"22127",0.66465624844496,"good_excellent","game",3.3,1,"4"
"22128",0.48992357777585,"good_excellent","game",3.3,2,"4"
"22129",0.41736948901147,"good_excellent","game",3.3,3,"4"
"22130",0.415137962607866,"good_excellent","game",3.3,4,"4"
"22131",0.731849185366159,"good_excellent","game",3.4,0,"4"
"22132",0.663548044068697,"good_excellent","game",3.4,1,"4"
"22133",0.484505246167329,"good_excellent","game",3.4,2,"4"
"22134",0.416595400250185,"good_excellent","game",3.4,3,"4"
"22135",0.415137942722699,"good_excellent","game",3.4,4,"4"
"22136",0.731849185366159,"good_excellent","game",3.5,0,"4"
"22137",0.662378350365836,"good_excellent","game",3.5,1,"4"
"22138",0.479339672192678,"good_excellent","game",3.5,2,"4"
"22139",0.416067872178574,"good_excellent","game",3.5,3,"4"
"22140",0.415137939899166,"good_excellent","game",3.5,4,"4"
"22141",0.731849185366159,"good_excellent","game",3.6,0,"4"
"22142",0.661148534308459,"good_excellent","game",3.6,1,"4"
"22143",0.474428965063125,"good_excellent","game",3.6,2,"4"
"22144",0.415717253228378,"good_excellent","game",3.6,3,"4"
"22145",0.415137939561057,"good_excellent","game",3.6,4,"4"
"22146",0.731849185366159,"good_excellent","game",3.7,0,"4"
"22147",0.659860176485847,"good_excellent","game",3.7,1,"4"
"22148",0.469773468339417,"good_excellent","game",3.7,2,"4"
"22149",0.415490078198195,"good_excellent","game",3.7,3,"4"
"22150",0.415137939527211,"good_excellent","game",3.7,4,"4"
"22151",0.731849185366159,"good_excellent","game",3.8,0,"4"
"22152",0.658515027428507,"good_excellent","game",3.8,1,"4"
"22153",0.465371956716991,"good_excellent","game",3.8,2,"4"
"22154",0.415346661691945,"good_excellent","game",3.8,3,"4"
"22155",0.415137939524404,"good_excellent","game",3.8,4,"4"
"22156",0.731849185366159,"good_excellent","game",3.9,0,"4"
"22157",0.657114971157255,"good_excellent","game",3.9,1,"4"
"22158",0.461221811768758,"good_excellent","game",3.9,2,"4"
"22159",0.415258494168406,"good_excellent","game",3.9,3,"4"
"22160",0.415137939524213,"good_excellent","game",3.9,4,"4"
"22161",0.731849185366159,"good_excellent","game",4,0,"4"
"22162",0.655661994690125,"good_excellent","game",4,1,"4"
"22163",0.457319180139595,"good_excellent","game",4,2,"4"
"22164",0.41520574341691,"good_excellent","game",4,3,"4"
"22165",0.415137939524202,"good_excellent","game",4,4,"4"
"22166",0.731849185366159,"good_excellent","game",4.1,0,"4"
"22167",0.654158162472553,"good_excellent","game",4.1,1,"4"
"22168",0.453659117577294,"good_excellent","game",4.1,2,"4"
"22169",0.415175047349944,"good_excellent","game",4.1,3,"4"
"22170",0.415137939524202,"good_excellent","game",4.1,4,"4"
"22171",0.731849185366159,"good_excellent","game",4.2,0,"4"
"22172",0.652605594886167,"good_excellent","game",4.2,1,"4"
"22173",0.450235721746458,"good_excellent","game",4.2,2,"4"
"22174",0.415157686125256,"good_excellent","game",4.2,3,"4"
"22175",0.415137939524202,"good_excellent","game",4.2,4,"4"
"22176",0.731849185366159,"good_excellent","game",4.3,0,"4"
"22177",0.651006450146313,"good_excellent","game",4.3,1,"4"
"22178",0.447042256183231,"good_excellent","game",4.3,2,"4"
"22179",0.415148148977812,"good_excellent","game",4.3,3,"4"
"22180",0.415137939524202,"good_excellent","game",4.3,4,"4"
"22181",0.731849185366159,"good_excellent","game",4.4,0,"4"
"22182",0.649362909024356,"good_excellent","game",4.4,1,"4"
"22183",0.44407126713217,"good_excellent","game",4.4,2,"4"
"22184",0.41514306407119,"good_excellent","game",4.4,3,"4"
"22185",0.415137939524202,"good_excellent","game",4.4,4,"4"
"22186",0.731849185366159,"good_excellent","game",4.5,0,"4"
"22187",0.647677161933174,"good_excellent","game",4.5,1,"4"
"22188",0.441314694437366,"good_excellent","game",4.5,2,"4"
"22189",0.415140434713732,"good_excellent","game",4.5,3,"4"
"22190",0.415137939524202,"good_excellent","game",4.5,4,"4"
"22191",0.731849185366159,"good_excellent","game",4.6,0,"4"
"22192",0.645951397997444,"good_excellent","game",4.6,1,"4"
"22193",0.438763977178354,"good_excellent","game",4.6,2,"4"
"22194",0.41513911710883,"good_excellent","game",4.6,3,"4"
"22195",0.415137939524202,"good_excellent","game",4.6,4,"4"
"22196",0.731849185366159,"good_excellent","game",4.7,0,"4"
"22197",0.64418779579787,"good_excellent","game",4.7,1,"4"
"22198",0.436410154362302,"good_excellent","game",4.7,2,"4"
"22199",0.41513847774481,"good_excellent","game",4.7,3,"4"
"22200",0.415137939524202,"good_excellent","game",4.7,4,"4"
"22201",0.731849185366159,"good_excellent","game",4.8,0,"4"
"22202",0.642388515533389,"good_excellent","game",4.8,1,"4"
"22203",0.43424396070659,"good_excellent","game",4.8,2,"4"
"22204",0.415138177559424,"good_excellent","game",4.8,3,"4"
"22205",0.415137939524202,"good_excellent","game",4.8,4,"4"
"22206",0.731849185366159,"good_excellent","game",4.9,0,"4"
"22207",0.640555692389968,"good_excellent","game",4.9,1,"4"
"22208",0.432255917359965,"good_excellent","game",4.9,2,"4"
"22209",0.41513804130417,"good_excellent","game",4.9,3,"4"
"22210",0.415137939524202,"good_excellent","game",4.9,4,"4"
"22211",0.731849185366159,"good_excellent","game",5,0,"4"
"22212",0.638691430940835,"good_excellent","game",5,1,"4"
"22213",0.430436417301504,"good_excellent","game",5,2,"4"
"22214",0.415137981562563,"good_excellent","game",5,3,"4"
"22215",0.415137939524202,"good_excellent","game",5,4,"4"
"22216",0.731849185366159,"good_excellent","game",5.1,0,"4"
"22217",0.636797800432455,"good_excellent","game",5.1,1,"4"
"22218",0.428775805109236,"good_excellent","game",5.1,2,"4"
"22219",0.415137956281685,"good_excellent","game",5.1,3,"4"
"22220",0.415137939524202,"good_excellent","game",5.1,4,"4"
"22221",0.731849185366159,"good_excellent","game",5.2,0,"4"
"22222",0.634876830834569,"good_excellent","game",5.2,1,"4"
"22223",0.427264450789688,"good_excellent","game",5.2,2,"4"
"22224",0.415137945965358,"good_excellent","game",5.2,3,"4"
"22225",0.415137939524202,"good_excellent","game",5.2,4,"4"
"22226",0.731849185366159,"good_excellent","game",5.3,0,"4"
"22227",0.632930509552143,"good_excellent","game",5.3,1,"4"
"22228",0.425892817393026,"good_excellent","game",5.3,2,"4"
"22229",0.415137941909369,"good_excellent","game",5.3,3,"4"
"22230",0.415137939524202,"good_excellent","game",5.3,4,"4"
"22231",0.731849185366159,"good_excellent","game",5.4,0,"4"
"22232",0.630960778713069,"good_excellent","game",5.4,1,"4"
"22233",0.424651522195077,"good_excellent","game",5.4,2,"4"
"22234",0.415137940374316,"good_excellent","game",5.4,3,"4"
"22235",0.415137939524202,"good_excellent","game",5.4,4,"4"
"22236",0.731849185366159,"good_excellent","game",5.5,0,"4"
"22237",0.628969532958518,"good_excellent","game",5.5,1,"4"
"22238",0.423531391298739,"good_excellent","game",5.5,2,"4"
"22239",0.415137939815568,"good_excellent","game",5.5,3,"4"
"22240",0.415137939524202,"good_excellent","game",5.5,4,"4"
"22241",0.731849185366159,"good_excellent","game",5.6,0,"4"
"22242",0.626958617673542,"good_excellent","game",5.6,1,"4"
"22243",0.422523507586232,"good_excellent","game",5.6,2,"4"
"22244",0.415137939620142,"good_excellent","game",5.6,3,"4"
"22245",0.415137939524202,"good_excellent","game",5.6,4,"4"
"22246",0.731849185366159,"good_excellent","game",5.7,0,"4"
"22247",0.62492982760438,"good_excellent","game",5.7,1,"4"
"22248",0.421619252035305,"good_excellent","game",5.7,2,"4"
"22249",0.415137939554523,"good_excellent","game",5.7,3,"4"
"22250",0.415137939524202,"good_excellent","game",5.7,4,"4"
"22251",0.731849185366159,"good_excellent","game",5.8,0,"4"
"22252",0.622884905816166,"good_excellent","game",5.8,1,"4"
"22253",0.420810338492739,"good_excellent","game",5.8,2,"4"
"22254",0.415137939533391,"good_excellent","game",5.8,3,"4"
"22255",0.415137939524202,"good_excellent","game",5.8,4,"4"
"22256",0.731849185366159,"good_excellent","game",5.9,0,"4"
"22257",0.620825542950805,"good_excellent","game",5.9,1,"4"
"22258",0.420088842074551,"good_excellent","game",5.9,2,"4"
"22259",0.41513793952687,"good_excellent","game",5.9,3,"4"
"22260",0.415137939524202,"good_excellent","game",5.9,4,"4"
"22261",0.731849185366159,"good_excellent","game",6,0,"4"
"22262",0.618753376749824,"good_excellent","game",6,1,"4"
"22263",0.419447221432033,"good_excellent","game",6,2,"4"
"22264",0.415137939524943,"good_excellent","game",6,3,"4"
"22265",0.415137939524202,"good_excellent","game",6,4,"4"
"22266",0.854241973206314,"memorable_unforgettable","game",0,0,"4"
"22267",0.473101495609657,"memorable_unforgettable","game",0,1,"4"
"22268",0.473101495609657,"memorable_unforgettable","game",0,2,"4"
"22269",0.473101495609657,"memorable_unforgettable","game",0,3,"4"
"22270",0.473101495609657,"memorable_unforgettable","game",0,4,"4"
"22271",0.854241973206314,"memorable_unforgettable","game",0.1,0,"4"
"22272",0.632548986515546,"memorable_unforgettable","game",0.1,1,"4"
"22273",0.501245997307453,"memorable_unforgettable","game",0.1,2,"4"
"22274",0.48452435586849,"memorable_unforgettable","game",0.1,3,"4"
"22275",0.482832497127479,"memorable_unforgettable","game",0.1,4,"4"
"22276",0.854241973206314,"memorable_unforgettable","game",0.2,0,"4"
"22277",0.713507226833144,"memorable_unforgettable","game",0.2,1,"4"
"22278",0.559741815637014,"memorable_unforgettable","game",0.2,2,"4"
"22279",0.507043320175657,"memorable_unforgettable","game",0.2,3,"4"
"22280",0.495550001439449,"memorable_unforgettable","game",0.2,4,"4"
"22281",0.854241973206314,"memorable_unforgettable","game",0.3,0,"4"
"22282",0.756629433226833,"memorable_unforgettable","game",0.3,1,"4"
"22283",0.630593215591013,"memorable_unforgettable","game",0.3,2,"4"
"22284",0.548132194059468,"memorable_unforgettable","game",0.3,3,"4"
"22285",0.517204005195212,"memorable_unforgettable","game",0.3,4,"4"
"22286",0.854241973206314,"memorable_unforgettable","game",0.4,0,"4"
"22287",0.782774642846941,"memorable_unforgettable","game",0.4,1,"4"
"22288",0.694549275991419,"memorable_unforgettable","game",0.4,2,"4"
"22289",0.607536225912202,"memorable_unforgettable","game",0.4,3,"4"
"22290",0.555353735991321,"memorable_unforgettable","game",0.4,4,"4"
"22291",0.854241973206314,"memorable_unforgettable","game",0.5,0,"4"
"22292",0.800815298575361,"memorable_unforgettable","game",0.5,1,"4"
"22293",0.742434935443737,"memorable_unforgettable","game",0.5,2,"4"
"22294",0.674017154374752,"memorable_unforgettable","game",0.5,3,"4"
"22295",0.613564412848274,"memorable_unforgettable","game",0.5,4,"4"
"22296",0.854241973206314,"memorable_unforgettable","game",0.6,0,"4"
"22297",0.814567602100521,"memorable_unforgettable","game",0.6,1,"4"
"22298",0.775825824200763,"memorable_unforgettable","game",0.6,2,"4"
"22299",0.731825772061357,"memorable_unforgettable","game",0.6,3,"4"
"22300",0.683129322791566,"memorable_unforgettable","game",0.6,4,"4"
"22301",0.854241973206314,"memorable_unforgettable","game",0.7,0,"4"
"22302",0.825787646971234,"memorable_unforgettable","game",0.7,1,"4"
"22303",0.799954035041313,"memorable_unforgettable","game",0.7,2,"4"
"22304",0.773920995525445,"memorable_unforgettable","game",0.7,3,"4"
"22305",0.744956149581422,"memorable_unforgettable","game",0.7,4,"4"
"22306",0.854241973206314,"memorable_unforgettable","game",0.8,0,"4"
"22307",0.83535679787368,"memorable_unforgettable","game",0.8,1,"4"
"22308",0.819029024603801,"memorable_unforgettable","game",0.8,2,"4"
"22309",0.803926382017971,"memorable_unforgettable","game",0.8,3,"4"
"22310",0.78899994702964,"memorable_unforgettable","game",0.8,4,"4"
"22311",0.854241973206314,"memorable_unforgettable","game",0.9,0,"4"
"22312",0.843761036924032,"memorable_unforgettable","game",0.9,1,"4"
"22313",0.835426885688498,"memorable_unforgettable","game",0.9,2,"4"
"22314",0.827967731316803,"memorable_unforgettable","game",0.9,3,"4"
"22315",0.821013498922152,"memorable_unforgettable","game",0.9,4,"4"
"22316",0.854241973206314,"memorable_unforgettable","game",1,0,"4"
"22317",0.85129398838988,"memorable_unforgettable","game",1,1,"4"
"22318",0.850266905728008,"memorable_unforgettable","game",1,2,"4"
"22319",0.849874789531709,"memorable_unforgettable","game",1,3,"4"
"22320",0.849563760896597,"memorable_unforgettable","game",1,4,"4"
"22321",0.854241973206314,"memorable_unforgettable","game",1.1,0,"4"
"22322",0.858147580109181,"memorable_unforgettable","game",1.1,1,"4"
"22323",0.864017582408334,"memorable_unforgettable","game",1.1,2,"4"
"22324",0.870990813935555,"memorable_unforgettable","game",1.1,3,"4"
"22325",0.878360973519511,"memorable_unforgettable","game",1.1,4,"4"
"22326",0.854241973206314,"memorable_unforgettable","game",1.2,0,"4"
"22327",0.864455066805503,"memorable_unforgettable","game",1.2,1,"4"
